t,p
880.9,0
881,0.148876424
881.1,0.000329872
881.2,0
881.3,0.048836544
881.4,0
881.5,0
881.6,0.058927572
881.7,0
881.8,0
881.9,0
882,0.001085328
882.1,0.047685416
882.2,0
882.3,0
882.4,0
882.5,0
882.6,0.068390006
882.7,0.112014327
882.8,0
882.9,0
883,0.163207597
883.1,0.02486537
883.2,0
883.3,0
883.4,0.003688942
883.5,0.015329187
883.6,0.114091003
883.7,0.069128259
883.8,0
883.9,0
884,0
884.1,0.175051637
884.2,0.121989725
884.3,0
884.4,0
884.5,0
884.6,0.039192126
884.7,0
884.8,0.041855376
884.9,0.117900379
885,0.198885393
885.1,0
885.2,0.056385779
885.3,0
885.4,0.146379831
885.5,0.242033966
885.6,0
885.7,0
885.8,0
885.9,0.095357332
886,0
886.1,0
886.2,0.298458992
886.3,0
886.4,0
886.5,0
886.6,0.02120062
886.7,0.104651573
886.8,0
886.9,0
887,0.028614819
887.1,0
887.2,0
887.3,0
887.4,0.012479378
887.5,0
887.6,0.113423368
887.7,0
887.8,0
887.9,0
888,0
888.1,0.134654111
888.2,0.031634732
888.3,0
888.4,0
888.5,0
888.6,0.00043022
888.7,0.008926818
888.8,0
888.9,0
889,0.072391265
889.1,0
889.2,0.165005769
889.3,0.097278438
889.4,0
889.5,0.104509483
889.6,0.045343911
889.7,0
889.8,0
889.9,0
890,0.222879558
890.1,0.181275247
890.2,0.184149573
890.3,0.378108303
890.4,0
890.5,0.23565571
890.6,0.222643126
890.7,0.099700616
890.8,0.015079566
890.9,0.128716451
891,0.013666428
891.1,0.025130888
891.2,0.162449847
891.3,0.028927832
891.4,0
891.5,0
891.6,0.04333952
891.7,0.086882948
891.8,0.055529719
891.9,0
892,0
892.1,0.005851011
892.2,0
892.3,0
892.4,0.051081674
892.5,0.013269686
892.6,0
892.7,0
892.8,0
892.9,0.041274548
893,0.002068225
893.1,0.11378415
893.2,0
893.3,0
893.4,0.067589583
893.5,0
893.6,0
893.7,0
893.8,0
893.9,0
894,0.094502178
894.1,0
894.2,0.073631298
894.3,0
894.4,0
894.5,0.017117536
894.6,0.056334218
894.7,0.035700466
894.8,0
894.9,0
895,0.046375977
895.1,0.130433909
895.2,0
895.3,0
895.4,0
895.5,0
895.6,0.120069893
895.7,0.058515551
895.8,0
895.9,0.073236355
896,0.012326606
896.1,0.058959186
896.2,0.129734908
896.3,0.020728444
896.4,0
896.5,0
896.6,0
896.7,0
896.8,0
896.9,0
897,0.073271115
897.1,0.003267077
897.2,0
897.3,0.013602723
897.4,0
897.5,0
897.6,0.100632609
897.7,0.039979325
897.8,0.06279879
897.9,0
898,0
898.1,0
898.2,0.063717573
898.3,0
898.4,0.018244809
898.5,0.012598487
898.6,0.053177356
898.7,0.080775617
898.8,0
898.9,0.099710972
899,0
899.1,0.007824923
899.2,0.019525398
899.3,0.04738295
899.4,0
899.5,0.054290308
899.6,0
899.7,0
899.8,0
899.9,0.202226534
900,0
900.1,0
900.2,0
900.3,0
900.4,0
900.5,0.164324792
900.6,0
900.7,0
900.8,0
900.9,0
901,0.094577005
901.1,0.017249912
901.2,0.012179354
901.3,0.098337703
901.4,0
901.5,0.014342048
901.6,0.094719026
901.7,0
901.8,0.24546798
901.9,0.206269345
902,0.235102065
902.1,0.039062345
902.2,0
902.3,0.127737857
902.4,0
902.5,0.097908811
902.6,0.102032468
902.7,0.012402377
902.8,0.06234984
902.9,0.184807982
903,0.077829455
903.1,0.216534891
903.2,0.075420528
903.3,0.079822054
903.4,0.004772435
903.5,0.005134015
903.6,0.062096141
903.7,0.132987649
903.8,0
903.9,0
904,0.141435877
904.1,0
904.2,0.036009497
904.3,0
904.4,0
904.5,0
904.6,0.04165678
904.7,0
904.8,0.134580834
904.9,0
905,0
905.1,0.031783042
905.2,0
905.3,0.15733376
905.4,0.102245826
905.5,0.013692739
905.6,0
905.7,0
905.8,0
905.9,0.050691464
906,0
906.1,0
906.2,0
906.3,0.096720837
906.4,0
906.5,0.116159727
906.6,0.058654417
906.7,0.000296557
906.8,0.120757521
906.9,0.097786772
907,0.12121841
907.1,0
907.2,0.052837314
907.3,0.100055842
907.4,0.037873444
907.5,0
907.6,0.177432757
907.7,0
907.8,0.243706175
907.9,0.126686204
908,0
908.1,0.043405576
908.2,0
908.3,0
908.4,0
908.5,0
908.6,0
908.7,0
908.8,0
908.9,0
909,0
909.1,0.034838108
909.2,0
909.3,0.006524851
909.4,0.230296676
909.5,0
909.6,0.017142823
909.7,0.097441795
909.8,0
909.9,0.021537447
910,0
910.1,0
910.2,0
910.3,0.140373236
910.4,0.134982022
910.5,0
910.6,0
910.7,0.155178121
910.8,0.081852055
910.9,0
911,0
911.1,0
911.2,0.140343608
911.3,0
911.4,0.110420001
911.5,0
911.6,0.00343294
911.7,0.062045163
911.8,0
911.9,0.167619184
912,0
912.1,0
912.2,0.134374281
912.3,0
912.4,0
912.5,0.025382395
912.6,0.157421894
912.7,0.247942607
912.8,0
912.9,0.13857581
913,0.075777207
913.1,0.049552151
913.2,0
913.3,0
913.4,0.258539709
913.5,0.053242986
913.6,0.071604768
913.7,0
913.8,0.068754952
913.9,0.109911733
914,0
914.1,0
914.2,0.287718585
914.3,0.137366161
914.4,0.140439439
914.5,0
914.6,0.06729822
914.7,0
914.8,0.122652877
914.9,0.266176231
915,0
915.1,0
915.2,0
915.3,0.07287485
915.4,0
915.5,0
915.6,0
915.7,0
915.8,0
915.9,0
916,0
916.1,0
916.2,0
916.3,0.061993612
916.4,0.099544573
916.5,0.088017209
916.6,0.17609532
916.7,0.131055024
916.8,0
916.9,0
917,0.194445307
917.1,0.023417989
917.2,0.084290453
917.3,0.002939217
917.4,0
917.5,0
917.6,0
917.7,0
917.8,0.047560592
917.9,0
918,0
918.1,0.0498097
918.2,0
918.3,0
918.4,0.159628719
918.5,0
918.6,0
918.7,0
918.8,0
918.9,0.052525438
919,0.07366651
919.1,0.091033534
919.2,0.036444386
919.3,0
919.4,0.164096802
919.5,0.071374054
919.6,0
919.7,0.076902718
919.8,0
919.9,0
920,0.038043206
920.1,0
920.2,0.16963327
920.3,0
920.4,0
920.5,0
920.6,0
920.7,0
920.8,0
920.9,0
921,0
921.1,0
921.2,0.040996142
921.3,0.078214447
921.4,0
921.5,0
921.6,0
921.7,0.133908711
921.8,0.084004435
921.9,0
922,0.092844745
922.1,0
922.2,0
922.3,0
922.4,0
922.5,0
922.6,0
922.7,0
922.8,0.11632232
922.9,0
923,0.01107384
923.1,0
923.2,0.106160013
923.3,0.008343797
923.4,0
923.5,0.032078917
923.6,0.156899591
923.7,0.217482881
923.8,0
923.9,0.119173223
924,0.090075786
924.1,0.036224147
924.2,0.023525213
924.3,0
924.4,0
924.5,0
924.6,0.035530501
924.7,0.131157586
924.8,0
924.9,0
925,0.074796179
925.1,0
925.2,0
925.3,0.162278648
925.4,0
925.5,0.132018853
925.6,0
925.7,0.233981346
925.8,0.163401865
925.9,0.11844408
926,0.024764721
926.1,0.153377846
926.2,0
926.3,0
926.4,0.21488998
926.5,0.070403886
926.6,0.147022117
926.7,0.124778454
926.8,0
926.9,0
927,0
927.1,0.134392312
927.2,0
927.3,0
927.4,0
927.5,0
927.6,0
927.7,0.150848851
927.8,0.050834726
927.9,0.041542673
928,0.191528477
928.1,0
928.2,0
928.3,0.091554034
928.4,0.051265197
928.5,0
928.6,0
928.7,0
928.8,0.030783772
928.9,0
929,0
929.1,0
929.2,0
929.3,0
929.4,0.188871439
929.5,0.002883533
929.6,0.175262985
929.7,0.010862585
929.8,0.206981409
929.9,0.007964233
930,0
930.1,0
930.2,0.088870425
930.3,0
930.4,0
930.5,0.042740291
930.6,0
930.7,0.116459332
930.8,0
930.9,0.056816835
931,0
931.1,0.024248024
931.2,0.101951345
931.3,0
931.4,0.071770551
931.5,0.118977854
931.6,0.039139945
931.7,0
931.8,0.083707647
931.9,0.21158161
932,0
932.1,0.097461582
932.2,0.077065666
932.3,0.065260281
932.4,0.08411148
932.5,0
932.6,0
932.7,0.0529665
932.8,0
932.9,0
933,0
933.1,0.156882679
933.2,0.109076468
933.3,0.069076526
933.4,0.019675605
933.5,0
933.6,0
933.7,0
933.8,0.026115421
933.9,0.057091737
934,0.00135512
934.1,0
934.2,0
934.3,0.144025988
934.4,0
934.5,0.057854454
934.6,0.024301985
934.7,0.019906894
934.8,0.107433771
934.9,0
935,0
935.1,0
935.2,0.208688476
935.3,0
935.4,0
935.5,0.141999935
935.6,0.019360573
935.7,0.091964373
935.8,0.115891171
935.9,0
936,0.019173333
936.1,0.161126082
936.2,0.109145333
936.3,0.017202789
936.4,0
936.5,0
936.6,0.030699943
936.7,0.098917775
936.8,0
936.9,0.100371209
937,0
937.1,0
937.2,0
937.3,0.281345834
937.4,0.106349898
937.5,0.082097605
937.6,0.164038675
937.7,0.014868832
937.8,0
937.9,0.025332048
938,0.036927997
938.1,0
938.2,0.027444068
938.3,0.102016567
938.4,0.028086889
938.5,0.143926522
938.6,0.038567979
938.7,0.026904649
938.8,0
938.9,0.015892372
939,0
939.1,0.129109766
939.2,0.096163694
939.3,0
939.4,0
939.5,0.141967702
939.6,0
939.7,0.163443066
939.8,0
939.9,0.156755355
940,0
940.1,0
940.2,0.010150555
940.3,0
940.4,0
940.5,0.146582257
940.6,0
940.7,0.17199612
940.8,0
940.9,0
941,0.012028795
941.1,0
941.2,0
941.3,0
941.4,0
941.5,0.226234573
941.6,0.16281664
941.7,0
941.8,0.109320201
941.9,0.168166277
942,0
942.1,0
942.2,0
942.3,0.123936176
942.4,0.071291154
942.5,0
942.6,0.032290416
942.7,0.077451054
942.8,0
942.9,0
943,0.06076117
943.1,0.011442151
943.2,0.044415233
943.3,0
943.4,0
943.5,0
943.6,0.105165626
943.7,0.117212406
943.8,0
943.9,0
944,0
944.1,0
944.2,0
944.3,0
944.4,0
944.5,0.082326593
944.6,0.117401643
944.7,0
944.8,0
944.9,0.03616244
945,0.075647027
945.1,0
945.2,0
945.3,0
945.4,0.023848142
945.5,0
945.6,0
945.7,0
945.8,0.001744761
945.9,0.01365105
946,0
946.1,0.161806599
946.2,0.111503631
946.3,0.199429654
946.4,0
946.5,0
946.6,0
946.7,0
946.8,0.031030934
946.9,0.098402808
947,0
947.1,0.066731562
947.2,0.0292828
947.3,0
947.4,0
947.5,0.043313916
947.6,0
947.7,0.030041397
947.8,0.080739712
947.9,0
948,0
948.1,0
948.2,0
948.3,0.040726006
948.4,0.213454896
948.5,0.325939262
948.6,0
948.7,0.157735018
948.8,0.116281915
948.9,0.109739346
949,0
949.1,0
949.2,0.074238146
949.3,0.174762392
949.4,0.104044239
949.5,0.114418112
949.6,0
949.7,0.008570155
949.8,0.202235577
949.9,0.116042468
950,0.14548667
950.1,0
950.2,0
950.3,0.182261276
950.4,0.069972252
950.5,0
950.6,0
950.7,0.040781296
950.8,0
950.9,0.061109283
951,0
951.1,0
951.2,0
951.3,0
951.4,0.044663106
951.5,0
951.6,0.142019476
951.7,0
951.8,0
951.9,0
952,0.021018107
952.1,0
952.2,0
952.3,0
952.4,0
952.5,0
952.6,0
952.7,0.085752703
952.8,0
952.9,0
953,0
953.1,0
953.2,0
953.3,0.081182421
953.4,0.080451639
953.5,0
953.6,0
953.7,0.065720368
953.8,0.077807727
953.9,0.036199046
954,0.037567606
954.1,0
954.2,0
954.3,0
954.4,0
954.5,0.090777273
954.6,0
954.7,0.04829653
954.8,0.138159399
954.9,0
955,0
955.1,0.070465227
955.2,0
955.3,0.008400129
955.4,0.01461634
955.5,0.02876461
955.6,0
955.7,0.25130296
955.8,0.041307953
955.9,0.050179593
956,0.111107697
956.1,0
956.2,0
956.3,0.047162168
956.4,0
956.5,0.048226539
956.6,0
956.7,0.00484622
956.8,0.080472146
956.9,0
957,0.022421321
957.1,0
957.2,0
957.3,0
957.4,0
957.5,0
957.6,0.012224127
957.7,0
957.8,0.094979307
957.9,0.150590592
958,0.280436728
958.1,0.037229461
958.2,0
958.3,0.175914113
958.4,0.019836156
958.5,0
958.6,0.010074417
958.7,0
958.8,0.165362028
958.9,0
959,0
959.1,0
959.2,0
959.3,0
959.4,0
959.5,0
959.6,0.066306513
959.7,0
959.8,0.105525855
959.9,0.117835337
960,0.001424603
960.1,0.039246189
960.2,0
960.3,0
960.4,0
960.5,0.01320215
960.6,0
960.7,0.07132923
960.8,0.134777249
960.9,0.055102633
961,0.194676055
961.1,0.043244457
961.2,0
961.3,0.261451259
961.4,0.191379369
961.5,0.013537314
961.6,0.126962671
961.7,0.131419784
961.8,0.15614939
961.9,0.178820745
962,0.095185316
962.1,0.101930671
962.2,0.08826869
962.3,0
962.4,0
962.5,0.136604379
962.6,0
962.7,0
962.8,0
962.9,0
963,0.07707261
963.1,0
963.2,0
963.3,0
963.4,0
963.5,0
963.6,0.009168296
963.7,0
963.8,0.001456634
963.9,0
964,0
964.1,0.010969947
964.2,0.059065477
964.3,0.094608569
964.4,0
964.5,0
964.6,0.129101159
964.7,0
964.8,0.103884396
964.9,0
965,0
965.1,0
965.2,0.022517485
965.3,0.044199481
965.4,0
965.5,0.04543223
965.6,0.149538969
965.7,0.085292983
965.8,0
965.9,0
966,0.042968435
966.1,0.02459914
966.2,0.198918324
966.3,0.170866073
966.4,0.035777184
966.5,0
966.6,0
966.7,0
966.8,0
966.9,0
967,0.043005611
967.1,0.092242684
967.2,0
967.3,0
967.4,0
967.5,0
967.6,0
967.7,0
967.8,0
967.9,0.045674124
968,0
968.1,0
968.2,0
968.3,0.000220078
968.4,0.119575079
968.5,0.053796141
968.6,0.078262305
968.7,0
968.8,0.010467995
968.9,0
969,0
969.1,0
969.2,0.062646983
969.3,0.042818765
969.4,0
969.5,0.12011912
969.6,0
969.7,0
969.8,0
969.9,0
970,0
970.1,0
970.2,0.121755966
970.3,0
970.4,0.120723889
970.5,0.110045655
970.6,0
970.7,0.04299922
970.8,0
970.9,0
971,0
971.1,0
971.2,0
971.3,0
971.4,0.034619025
971.5,0.061859351
971.6,0
971.7,0
971.8,0.061572317
971.9,0
972,0
972.1,0.074115146
972.2,0.04256935
972.3,0.023738377
972.4,0.003479752
972.5,0.167512062
972.6,0
972.7,0
972.8,0
972.9,0.00190302
973,0.02446679
973.1,0.106707387
973.2,0.193557708
973.3,0.206084643
973.4,0.117606922
973.5,0.08757027
973.6,0.138837183
973.7,0
973.8,0.006962972
973.9,0
974,0.122403296
974.1,0
974.2,0.002954449
974.3,0.083546412
974.4,0
974.5,0
974.6,0
974.7,0.249238503
974.8,0.003273808
974.9,0.056043309
975,0
975.1,0.070761987
975.2,0
975.3,0
975.4,0
975.5,0
975.6,0.077418787
975.7,0.067131532
975.8,0
975.9,0.105756813
976,0.104141746
976.1,0.070848882
976.2,0.042923994
976.3,0.043667619
976.4,0
976.5,0
976.6,0
976.7,0.013197149
976.8,0
976.9,0
977,0.033306831
977.1,0
977.2,0.118247203
977.3,0.088134876
977.4,0.047859994
977.5,0
977.6,0.143321506
977.7,0.021152024
977.8,0
977.9,0
978,0
978.1,0
978.2,0
978.3,0.049239409
978.4,0
978.5,0.189245581
978.6,0.103303291
978.7,0.049239338
978.8,0.039114552
978.9,0.027607442
979,0
979.1,0.097122413
979.2,0
979.3,0.041696024
979.4,0.021268575
979.5,0
979.6,0.270223937
979.7,0
979.8,0.100219153
979.9,0
980,0
980.1,0
980.2,0
980.3,0.178773933
980.4,0.047823046
980.5,0
980.6,0
980.7,0
980.8,0
980.9,0
981,0
981.1,0.031470704
981.2,0.05119889
981.3,0.048396001
981.4,0.046902669
981.5,0.026657616
981.6,0
981.7,0
981.8,0
981.9,0
982,0.088521566
982.1,0
982.2,0.134077184
982.3,0
982.4,0.038403209
982.5,0
982.6,0.000908243
982.7,0
982.8,0.024800947
982.9,0.026762646
983,0
983.1,0
983.2,0.028223508
983.3,0.006651715
983.4,0
983.5,0
983.6,0.055711644
983.7,0
983.8,0.108802999
983.9,0.06201168
984,0.17248138
984.1,0
984.2,0.142466135
984.3,0.102726188
984.4,0
984.5,0.121900365
984.6,0
984.7,0.027967726
984.8,0.1244154
984.9,0.209883815
985,0.150991184
985.1,0.093505651
985.2,0.133984917
985.3,0.162728396
985.4,0.02296167
985.5,0
985.6,0.068885041
985.7,0
985.8,0.072782477
985.9,0.068228318
986,0.162694669
986.1,0.0971943
986.2,0
986.3,0
986.4,0.020314059
986.5,0
986.6,0
986.7,0.150738894
986.8,0
986.9,0.082905513
987,0
987.1,0
987.2,0
987.3,0.128985525
987.4,0.02599567
987.5,0
987.6,0.094953593
987.7,0
987.8,0.043971064
987.9,0
988,0
988.1,0
988.2,0
988.3,0
988.4,0
988.5,0
988.6,0.01812268
988.7,0
988.8,0
988.9,0.086394525
989,0.046296098
989.1,0
989.2,0.04717445
989.3,0
989.4,0
989.5,0
989.6,0.013607601
989.7,0
989.8,0
989.9,0.135752472
990,0.066910815
990.1,0
990.2,0
990.3,0
990.4,0.094268956
990.5,0.089125289
990.6,0
990.7,0
990.8,0
990.9,0.204371379
991,0
991.1,0
991.2,0
991.3,0.065984238
991.4,0.001715434
991.5,0
991.6,0
991.7,0
991.8,0
991.9,0
992,0.000731269
992.1,0.036054772
992.2,0
992.3,0
992.4,0
992.5,0
992.6,0.047205157
992.7,0.049000986
992.8,0
992.9,0.042028651
993,0
993.1,0.079057323
993.2,0.033053984
993.3,0.124351631
993.4,0.05358046
993.5,0.010473848
993.6,0.146079498
993.7,0.150791899
993.8,0
993.9,0.037974914
994,0
994.1,0.009809434
994.2,0
994.3,0.04924296
994.4,0
994.5,0.061448486
994.6,0
994.7,0.020522331
994.8,0
994.9,0
995,0.133375607
995.1,0
995.2,0.011578292
995.3,0.011812252
995.4,0
995.5,0
995.6,0.142679164
995.7,0
995.8,0
995.9,0.089016576
996,0
996.1,0.071858702
996.2,0.156836388
996.3,0.046781453
996.4,0.169166687
996.5,0.039530516
996.6,0
996.7,0.053549214
996.8,0.114854108
996.9,0.112376527
997,0.094183254
997.1,0.202405722
997.2,0.235436783
997.3,0.117767564
997.4,0.015959636
997.5,0
997.6,0
997.7,0
997.8,0
997.9,0
998,0
998.1,0
998.2,0
998.3,0
998.4,0
998.5,0
998.6,0
998.7,0.040542134
998.8,0.079355156
998.9,0.182227485
999,0
999.1,0.111747708
999.2,0
999.3,0.036425082
999.4,0.156907896
999.5,0
999.6,0.031813255
999.7,0.037495492
999.8,0.099675355
999.9,0.033327657
1000,0.090379858
1000.1,0.158196915
1000.2,0.048939857
1000.3,0.045154775
1000.4,0
1000.5,0.042736754
1000.6,0.043799693
1000.7,0.068805704
1000.8,0.093635886
1000.9,0.185484763
1001,0
1001.1,0.123055517
1001.2,0
1001.3,0.112029935
1001.4,0
1001.5,0.188253733
1001.6,0.038547524
1001.7,0.086933661
1001.8,0.12882999
1001.9,0.010711986
1002,0.059944327
1002.1,0.005870274
1002.2,0
1002.3,0.003997383
1002.4,0
1002.5,0.083618596
1002.6,0.001348557
1002.7,0
1002.8,0.190439639
1002.9,0
1003,0.12151937
1003.1,0
1003.2,0
1003.3,0.05643836
1003.4,0.072449267
1003.5,0
1003.6,0.009414419
1003.7,0
1003.8,0.113877326
1003.9,0
1004,0
1004.1,0.087717853
1004.2,0
1004.3,0.033506707
1004.4,0.115303487
1004.5,0.043164007
1004.6,0.108258788
1004.7,0.048736191
1004.8,0.107170219
1004.9,0
1005,0
1005.1,0.031427607
1005.2,0
1005.3,0.026358409
1005.4,0.043878086
1005.5,0.03128113
1005.6,0.045575053
1005.7,0
1005.8,0
1005.9,0
1006,0.010035708
1006.1,0
1006.2,0.245759035
1006.3,0.165520322
1006.4,0.011755258
1006.5,0
1006.6,0.052501761
1006.7,0
1006.8,0.041774258
1006.9,0
1007,0.07952762
1007.1,0
1007.2,0
1007.3,0
1007.4,0.115617594
1007.5,0.199300652
1007.6,0.038760097
1007.7,0
1007.8,0
1007.9,0.064838328
1008,0.002479941
1008.1,0
1008.2,0.017089498
1008.3,0.132801515
1008.4,0.223096117
1008.5,0.175176785
1008.6,0.174895564
1008.7,0.270422333
1008.8,0.167760985
1008.9,0.209483995
1009,0.048912245
1009.1,0.077107128
1009.2,0.140896711
1009.3,0.03569638
1009.4,0
1009.5,0
1009.6,0.281341338
1009.7,0.065823252
1009.8,0
1009.9,0
1010,0
1010.1,0
1010.2,0.190273173
1010.3,0
1010.4,0
1010.5,0
1010.6,0
1010.7,0
1010.8,0.012168611
1010.9,0
1011,0
1011.1,0.077452794
1011.2,0.076172705
1011.3,0.107173775
1011.4,0
1011.5,0.024148602
1011.6,0
1011.7,0
1011.8,0.089999553
1011.9,0
1012,0
1012.1,0.118466767
1012.2,0
1012.3,0.095345914
1012.4,0
1012.5,0.18657412
1012.6,0.099425183
1012.7,0
1012.8,0.088397838
1012.9,0.205340329
1013,0.058452331
1013.1,0.171706133
1013.2,0
1013.3,0
1013.4,0.060283908
1013.5,0
1013.6,0
1013.7,0
1013.8,0
1013.9,0.110450103
1014,0.04926786
1014.1,0.07205315
1014.2,0.094915997
1014.3,0
1014.4,0.058711515
1014.5,0
1014.6,0.092931523
1014.7,0
1014.8,0
1014.9,0
1015,0.016571124
1015.1,0
1015.2,0.022439472
1015.3,0.054370931
1015.4,0.065560313
1015.5,0.003854292
1015.6,0.050081564
1015.7,0.073473963
1015.8,0
1015.9,0.024153726
1016,0
1016.1,0.094684974
1016.2,0.083152417
1016.3,0
1016.4,0.075447617
1016.5,0
1016.6,0
1016.7,0
1016.8,0
1016.9,0
1017,0.094807461
1017.1,0
1017.2,0.092408741
1017.3,0.003897428
1017.4,0.171712191
1017.5,0.110901976
1017.6,0.120737718
1017.7,0
1017.8,0
1017.9,0
1018,0.004845958
1018.1,0
1018.2,0.092885295
1018.3,0.045852342
1018.4,0
1018.5,0.05278795
1018.6,0.111215309
1018.7,0.052814545
1018.8,0
1018.9,0.028320608
1019,0.055227706
1019.1,0
1019.2,0
1019.3,0
1019.4,0.213240487
1019.5,0
1019.6,0.048247277
1019.7,0.051932522
1019.8,0.040059446
1019.9,0.034122537
1020,0
1020.1,0.013868368
1020.2,0.316348792
1020.3,0.013582974
1020.4,0
1020.5,0.023314899
1020.6,0.071737505
1020.7,0.044012541
1020.8,0.117701447
1020.9,0.122038315
1021,0.170405452
1021.1,0.007369011
1021.2,0.12067688
1021.3,0.076045695
1021.4,0
1021.5,0
1021.6,0
1021.7,0
1021.8,0.093310893
1021.9,0
1022,0.032452834
1022.1,0.020914467
1022.2,0
1022.3,0
1022.4,0.012783292
1022.5,0
1022.6,0
1022.7,0
1022.8,0.034677685
1022.9,0
1023,0
1023.1,0
1023.2,0.074212014
1023.3,0.164440473
1023.4,0
1023.5,0.022046832
1023.6,0
1023.7,0
1023.8,0
1023.9,0.020434673
1024,0.118781034
1024.1,0
1024.2,0.036796679
1024.3,0
1024.4,0
1024.5,0
1024.6,0
1024.7,0
1024.8,0
1024.9,0
1025,0.023744828
1025.1,0
1025.2,0.09626482
1025.3,0.0624684
1025.4,0
1025.5,0.041427087
1025.6,0.046067466
1025.7,0
1025.8,0.103724686
1025.9,0
1026,0
1026.1,0.238516765
1026.2,0
1026.3,0
1026.4,0
1026.5,0
1026.6,0.089053242
1026.7,0.136427824
1026.8,0
1026.9,0
1027,0
1027.1,0.068955137
1027.2,0
1027.3,0
1027.4,0.002786608
1027.5,0.248520566
1027.6,0.160610919
1027.7,0
1027.8,0.07727624
1027.9,0
1028,0
1028.1,0.047990342
1028.2,0
1028.3,0.02310648
1028.4,0.08748855
1028.5,0
1028.6,0
1028.7,0.020768545
1028.8,0
1028.9,0.037333102
1029,0
1029.1,0.030785279
1029.2,0
1029.3,0
1029.4,0.228068722
1029.5,0.055468458
1029.6,0
1029.7,0
1029.8,0
1029.9,0
1030,0
1030.1,0.016184476
1030.2,0.069819551
1030.3,0
1030.4,0
1030.5,2.54827E-05
1030.6,0
1030.7,0
1030.8,0.295037122
1030.9,0
1031,0.130354064
1031.1,0.121794306
1031.2,0.092897447
1031.3,0.098686429
1031.4,0
1031.5,0
1031.6,0.144976215
1031.7,0.046481837
1031.8,0.14483235
1031.9,0
1032,0
1032.1,0
1032.2,0
1032.3,0.230570925
1032.4,0
1032.5,0
1032.6,0.092702821
1032.7,0
1032.8,0
1032.9,0
1033,0.047362586
1033.1,0.021597987
1033.2,0
1033.3,0.035373767
1033.4,0.160273534
1033.5,0.158125058
1033.6,0.152688445
1033.7,0.036990718
1033.8,0.027543152
1033.9,0.095170303
1034,0.102628159
1034.1,0
1034.2,0.068265491
1034.3,0
1034.4,0.067308346
1034.5,0
1034.6,0.064458135
1034.7,0.005134638
1034.8,0
1034.9,0.13560034
1035,0.092960451
1035.1,0.045649758
1035.2,0.135873982
1035.3,0
1035.4,0
1035.5,0.140367207
1035.6,0
1035.7,0.133649011
1035.8,0.172736561
1035.9,0.170048339
1036,0.143788549
1036.1,0
1036.2,0
1036.3,0
1036.4,0.075677472
1036.5,0.138704409
1036.6,0.177644978
1036.7,0.088344896
1036.8,0
1036.9,0
1037,0
1037.1,0
1037.2,0
1037.3,0.172946538
1037.4,0.178686621
1037.5,0.028725537
1037.6,0.013206962
1037.7,0.1107773
1037.8,0.183124375
1037.9,0
1038,0.118794527
1038.1,0.074712381
1038.2,0
1038.3,0
1038.4,0.147118997
1038.5,0
1038.6,0
1038.7,0.0850208
1038.8,0
1038.9,0.054359371
1039,0
1039.1,0.0410287
1039.2,0.007560046
1039.3,0.050347335
1039.4,0.14633387
1039.5,0
1039.6,0
1039.7,0
1039.8,0
1039.9,0.044572362
1040,0.017182479
1040.1,0.147653782
1040.2,0.023674887
1040.3,0.064839638
1040.4,0.083947471
1040.5,0.087856019
1040.6,0
1040.7,0
1040.8,0
1040.9,0
1041,0
1041.1,0.020719576
1041.2,0
1041.3,0.081647333
1041.4,0
1041.5,0.066888063
1041.6,0.114427189
1041.7,0.094504384
1041.8,0.018842719
1041.9,0
1042,0.166980659
1042.1,0.016413759
1042.2,0.179792102
1042.3,0.053161324
1042.4,0.133407654
1042.5,0.14464044
1042.6,0.046961155
1042.7,0.011795999
1042.8,0.218053243
1042.9,0.019256022
1043,0
1043.1,0
1043.2,0
1043.3,0
1043.4,0
1043.5,0.0395619
1043.6,0.002443513
1043.7,0
1043.8,0
1043.9,0.204091603
1044,0
1044.1,0.001038096
1044.2,0.163534978
1044.3,0
1044.4,0.129773857
1044.5,0
1044.6,0.179764683
1044.7,0.190131837
1044.8,0.127949711
1044.9,0.148266888
1045,0.105506841
1045.1,0.231605297
1045.2,0
1045.3,0.128499794
1045.4,0.108268816
1045.5,0.027795433
1045.6,0
1045.7,0
1045.8,0
1045.9,0.070274904
1046,0
1046.1,0.02534174
1046.2,0
1046.3,0.117044755
1046.4,0.057520933
1046.5,0
1046.6,0
1046.7,0.158535043
1046.8,0.136113767
1046.9,0
1047,0
1047.1,0.105609883
1047.2,0.162644251
1047.3,0
1047.4,0
1047.5,0.138367086
1047.6,0
1047.7,0.33086481
1047.8,0
1047.9,0.03410988
1048,0.270300635
1048.1,0
1048.2,0
1048.3,0.021852804
1048.4,0.118392476
1048.5,0.086877081
1048.6,0
1048.7,0.005049187
1048.8,0.045034042
1048.9,0
1049,0
1049.1,0.003701209
1049.2,0
1049.3,0
1049.4,0.007641666
1049.5,0
1049.6,0
1049.7,0.02860763
1049.8,0.04498191
1049.9,0.075113276
1050,0.10631798
1050.1,0
1050.2,0.135109568
1050.3,0.003250802
1050.4,0
1050.5,0
1050.6,0.065296913
1050.7,0
1050.8,0.040449301
1050.9,0
1051,0.016688324
1051.1,0
1051.2,0
1051.3,0.041955882
1051.4,0.034146579
1051.5,0
1051.6,0.209871056
1051.7,0
1051.8,0.107146021
1051.9,0
1052,0.062495555
1052.1,0
1052.2,0
1052.3,0.118613387
1052.4,0.04933682
